1.3305262810879749e+18, 2.4640326630899999e-02, 1.5859675199800001e+00,-2.5680101658499999e-01,-4.1802494537800002e-03,-6.1937701106599997e-03, 9.9098824219800000e-02, 9.9504953935200002e-01
1.3305262816879718e+18, 3.3021223085600002e-02, 1.6062260956800001e+00,-2.5405536990700001e-01, 7.0937183092799998e-03, 4.9599549342000003e-03, 1.6723071291800001e-01, 9.8587979321200003e-01
1.3305262846879639e+18,-3.8489892812900002e-02, 1.8365716694600001e+00,-2.8295722344300001e-01,-1.0312511191400000e-02, 1.6491393863600001e-02, 2.2205169416400000e-01, 9.7484087478899994e-01
1.3305262852879611e+18,-1.0490723306100000e-01, 1.8884211164000000e+00,-3.0273210297300002e-01,-1.2628831684400000e-02, 2.0975220850400000e-02, 2.4426979021799999e-01, 9.6939817531700001e-01
1.3305262858879590e+18,-9.3605539406500002e-02, 1.9059791166400000e+00,-3.1150610060200001e-01,-2.2128563027399999e-02,-2.6329237057600000e-03, 3.1958361443500000e-01, 9.4729599798399999e-01
1.3305262864879580e+18,-1.1327318580800000e-01, 1.9351053468099999e+00,-3.2578827430099999e-01,-1.6295870350500001e-02, 2.1657705397600001e-02, 4.0543245009200002e-01, 9.1372310730299999e-01
1.3305262875879529e+18,-2.0975361540599999e-01, 2.0565008077400000e+00,-3.3257821890000000e-01,-3.1093667951799998e-02, 7.8101668861400006e-02, 3.3348520551200000e-01, 9.3899996317300005e-01
1.3305262881879521e+18,-2.4669359459300000e-01, 2.1410205318400002e+00,-3.4061248752899997e-01,-2.3083536441600001e-02, 5.2827589377899997e-02, 2.5566390377800002e-01, 9.6504526549299996e-01
1.3305262887879501e+18,-3.1053308162799997e-01, 2.1988297155200001e+00,-3.5225113109700001e-01,-1.3497354406600000e-02, 3.9169691602799997e-02, 1.8850793265400001e-01, 9.8119738891300001e-01
1.3305262892879488e+18,-3.3237688266499998e-01, 2.2470213932299998e+00,-3.5997408675499998e-01,-2.5326769307200001e-02, 1.3882847422099999e-02, 1.4356189110400000e-01, 9.8921979596400000e-01
1.3305262898879468e+18,-3.8613356889799999e-01, 2.3066141398600002e+00,-3.7725534442000003e-01,-2.7758179730399998e-02, 9.3837232449900006e-03, 9.2054482825000006e-02, 9.9532276241800000e-01
1.3305262903879450e+18,-4.1224866935600002e-01, 2.3517026577000002e+00,-3.9197500462300000e-01,-1.5646933893300002e-02, 6.0602028409100003e-03, 4.7863344473800001e-02, 9.9871294557400003e-01
1.3305262908879429e+18,-4.3601535920599999e-01, 2.3903866782000001e+00,-4.0429838254400002e-01,-1.3559987097000001e-02, 5.2996364705900001e-03, 6.5019864960800004e-03, 9.9987287430700000e-01
1.3305262914879419e+18,-4.4938982668100003e-01, 2.4344468572200002e+00,-4.1022069830199998e-01,-2.1027992911399999e-02, 6.0567841514100004e-04,-3.8566501568399997e-02, 9.9903457478900004e-01
1.3305262920879391e+18,-4.6206492191499998e-01, 2.4731494955500000e+00,-4.1360115465699998e-01,-1.3590155359600000e-02,-6.0043485494900000e-03,-5.5907896103699999e-02, 9.9832537913700004e-01
1.3305262926879370e+18,-4.7163172909099998e-01, 2.4997463920000000e+00,-4.2256741624799998e-01,-1.4953599684999999e-02,-1.0216343936400000e-02,-4.2638185213600001e-02, 9.9892642438500001e-01
1.3305262932879360e+18,-4.7712077226200000e-01, 2.5256815305900000e+00,-4.2799355180100002e-01,-1.4189338767700000e-02,-6.3552801214999998e-03,-2.0052220110200001e-02, 9.9967803894499996e-01
1.3305262938879350e+18,-4.7685456823299999e-01, 2.5449055446500002e+00,-4.2862391797999999e-01,-1.2277867058200000e-02,-1.0756047120100000e-03, 1.9180301893600000e-02, 9.9974007275599996e-01
1.3305262944879319e+18,-4.7689196002200002e-01, 2.5683529674300001e+00,-4.3390600466500001e-01,-1.9308837909199999e-02, 2.1697929057200001e-03, 6.9796875857499996e-02, 9.9737197519200005e-01
1.3305262951879299e+18,-4.7339811242800001e-01, 2.5970651441300001e+00,-4.3949993087500000e-01,-2.4806079302499999e-02, 9.9046775564499995e-03, 1.3071086933800000e-01, 9.9106065628100004e-01
1.3305262957879270e+18,-4.6705909048799998e-01, 2.6190418204100001e+00,-4.4130823165400002e-01,-2.1756072622600001e-02, 1.7106970092100000e-02, 1.7993524181900000e-01, 9.8328903870100004e-01
1.3305262963879258e+18,-4.6965015944499999e-01, 2.6391485543700002e+00,-4.4440825331000000e-01,-2.3957435965699998e-02, 2.4558997480400000e-02, 2.1962562519400000e-01, 9.7498075963700004e-01
1.3305262969879240e+18,-4.6689924307899999e-01, 2.6606418010500001e+00,-4.4750494795000001e-01,-2.8401801703399999e-02, 2.6146515957199998e-02, 2.5463026008900003e-01, 9.6626762752899997e-01
1.3305262975879219e+18,-4.8226164497500001e-01, 2.6711151031400000e+00,-4.5104491543600000e-01,-2.8436279864800001e-02, 3.7088600144999997e-02, 2.7409638696400002e-01, 9.6056597086300000e-01
1.3305262981879199e+18,-4.9402379444599998e-01, 2.6813056657500001e+00,-4.5180584131099999e-01,-2.3713364149999999e-02, 4.3057977076899998e-02, 2.8391742071499998e-01, 9.5758789945599998e-01
1.3305262987879178e+18,-5.0290001313400001e-01, 2.6827882955800000e+00,-4.5388587975700001e-01,-2.1693184391000001e-02, 3.9945383030499999e-02, 3.0929961541200002e-01, 9.4987763424100002e-01
1.3305262994879160e+18,-5.1317681982800001e-01, 2.6816148393899999e+00,-4.5448775420400001e-01,-2.2089425757400000e-02, 4.3949435672500002e-02, 3.5797347862300000e-01, 9.3243524867700001e-01
1.3305263000879140e+18,-5.2153789162099995e-01, 2.6760597423800001e+00,-4.5208528241899998e-01,-2.3281282219800001e-02, 5.8466966717400003e-02, 4.1159961004200002e-01, 9.0918939540400001e-01
1.3305263005879119e+18,-5.2980854242999997e-01, 2.6736439137399999e+00,-4.5242335173400000e-01,-2.3515819010100001e-02, 6.9908191568699998e-02, 4.6211227764700002e-01, 8.8374888619799996e-01
1.3305263011879099e+18,-5.3747490640800000e-01, 2.6617852096900001e+00,-4.5128684286800003e-01,-2.6182813341600001e-02, 7.9299552102599993e-02, 5.3128915043199998e-01, 8.4306457638499999e-01
1.3305263017879078e+18,-5.4317000622000000e-01, 2.6576237971199999e+00,-4.4952425470300000e-01,-2.0603882605600001e-02, 9.2243880540400003e-02, 6.0833386813799994e-01, 7.8803328064300004e-01
1.3305263023879071e+18,-5.4935551373299996e-01, 2.6443562970599999e+00,-4.4859493532500000e-01,-1.7041700187400002e-02, 1.1191583321300000e-01, 6.9442889739199998e-01, 7.1060040331899998e-01
1.3305263029879050e+18,-5.4957453331999995e-01, 2.6414040239099998e+00,-4.4723103068900000e-01,-1.5575444506800000e-02, 1.2680332946299999e-01, 7.8478209582699998e-01, 6.0646136169900000e-01
1.3305263035879030e+18,-5.5586642686800003e-01, 2.6317783656299998e+00,-4.4483545509000000e-01,-2.2599847367299999e-02, 1.5623776997399999e-01, 8.4834922766400001e-01, 5.0535392949299995e-01
1.3305263041879009e+18,-5.7275411254599995e-01, 2.6325739196900000e+00,-4.4198848151300002e-01,-2.9778926878299999e-02, 1.6727965453499999e-01, 8.8181422588199998e-01, 4.3992545246300002e-01
1.3305263047878991e+18,-5.9293855596099998e-01, 2.6023746772799998e+00,-4.3382413486799998e-01,-4.0898550282100002e-02, 1.6478619355400001e-01, 8.8387527415400002e-01, 4.3581798808400002e-01
1.3305263054878979e+18,-6.1664806881000001e-01, 2.5601053275400001e+00,-4.2926485064800002e-01,-2.6937236850600000e-02, 1.6198857280500001e-01, 8.6981810532299997e-01, 4.6524246496299998e-01
1.3305263061878938e+18,-6.3509648385700002e-01, 2.5318412876599998e+00,-4.2620477437799997e-01,-1.8013702510499999e-02, 1.6237559073800001e-01, 8.6798001309899997e-01, 4.6895668341100000e-01
1.3305263068878920e+18,-6.4740755908699998e-01, 2.4979436343399999e+00,-4.1781990213400000e-01,-2.0858558398300000e-02, 1.6277298780200000e-01, 8.9266487172999998e-01, 4.1978482793200000e-01
1.3305263074878899e+18,-6.5497054998299997e-01, 2.4879002811699999e+00,-4.2002137479599999e-01,-3.5848139314900002e-03, 1.6183634341100001e-01, 9.3028441171900000e-01, 3.2919152536599999e-01
1.3305263081878879e+18,-6.7259076215900004e-01, 2.4702622914100001e+00,-4.1746450217199998e-01, 1.4793645897100000e-02, 1.6480835887299999e-01, 9.6387983041000003e-01, 2.0869840779200000e-01
1.3305263087878858e+18,-6.8792438427600000e-01, 2.4560891459400001e+00,-4.1432075748399999e-01, 1.5297018777700001e-02, 1.7746326439400001e-01, 9.7547281908600003e-01, 1.2932737618800000e-01
1.3305263094878840e+18,-7.0897530403099995e-01, 2.4230806305999999e+00,-4.0711362688600000e-01, 1.6868289854799999e-03, 1.8013764669700000e-01, 9.7783561230299998e-01, 1.0670097545000000e-01
1.3305263100878830e+18,-7.2077307881399999e-01, 2.3758055336299999e+00,-4.0032597549100002e-01,-9.7371141604599999e-04, 1.7017188971300001e-01, 9.7789454422500000e-01, 1.2150242883300000e-01
1.3305263107878799e+18,-7.3733652322300003e-01, 2.3355371272699998e+00,-3.9829376195799998e-01, 2.3995489724000001e-02, 1.7246967682799999e-01, 9.8011827073500002e-01, 9.5113628985099993e-02
1.3305263114878779e+18,-7.5722948058499995e-01, 2.2910586196899998e+00,-3.8868854935300001e-01, 3.2753981548400000e-02, 1.7399862578399999e-01, 9.8319869431300000e-01, 4.4407008663000000e-02
1.3305263120878748e+18,-7.6328457250199999e-01, 2.2420333852300001e+00,-3.7599387266899997e-01, 1.3994873896199999e-02, 1.7405023489200000e-01, 9.8455910282100001e-01, 1.2410974605900000e-02
1.3305263126878738e+18,-7.7329084540299997e-01, 2.1957528395399999e+00,-3.6929388853000000e-01, 1.6634185520900001e-03, 1.7502442447100000e-01, 9.8446427897500000e-01, 1.3920032281200000e-02
1.3305263133878710e+18,-7.8379053081399996e-01, 2.1323006808699998e+00,-3.6023390927900001e-01, 1.9506761405000000e-02, 1.7219209258300000e-01, 9.8474737432199999e-01,-1.5555650980200000e-02
1.3305263139878689e+18,-7.9374775560599997e-01, 2.0788184661500000e+00,-3.5179258476600000e-01, 2.4630965625500000e-02, 1.7135624771600000e-01, 9.8422415302599997e-01,-3.6512580053299999e-02
1.3305263145878671e+18,-7.9780245692300000e-01, 2.0354620588299999e+00,-3.4531243429500003e-01, 2.5084453274199999e-02, 1.7216875496699999e-01, 9.8094984849199995e-01,-8.6406508782600006e-02
1.3305263151878659e+18,-8.0423416506400003e-01, 1.9762697230699999e+00,-3.3153914739599999e-01, 1.2209165332600001e-02, 1.7459296225300000e-01, 9.7912301236900001e-01,-1.0337485411199999e-01
1.3305263157878641e+18,-8.0281141710100001e-01, 1.9121953085500001e+00,-3.1667508046300002e-01, 2.8769855629999998e-03, 1.6787461617499999e-01, 9.8046670065399999e-01,-1.0244454649500000e-01
1.3305263162878618e+18,-8.0047476756600000e-01, 1.8588182258999999e+00,-3.0801220116000000e-01, 5.4894176220400001e-03, 1.6627809908600000e-01, 9.8109415736700001e-01,-9.8872212669200002e-02
1.3305263168878597e+18,-7.8743210670599995e-01, 1.7867641944999999e+00,-2.9407493777600002e-01, 6.7798229097999997e-03, 1.7094936288699999e-01, 9.8095604087400001e-01,-9.1954310411499998e-02
1.3305263173878589e+18,-7.8162623768799999e-01, 1.7306876328600000e+00,-2.8535410248100002e-01, 1.0648701157200000e-02, 1.6569164028399999e-01, 9.8202719582800002e-01,-8.9752282189200006e-02
1.3305263179878569e+18,-7.7483891720999998e-01, 1.6613246884499999e+00,-2.7209654680000001e-01, 9.4503688750500001e-03, 1.6053985882800001e-01, 9.8296071535700003e-01,-8.9027390839800005e-02
1.3305263185878538e+18,-7.5788303208300001e-01, 1.5768654085600000e+00,-2.5422364451800000e-01, 2.9592780411199998e-03, 1.6362900723000001e-01, 9.8217064521399999e-01,-9.2507374554000002e-02
1.3305263191878528e+18,-7.3457148264500005e-01, 1.5066727747599999e+00,-2.4278654345000000e-01, 1.0802099523099999e-03, 1.5670824864200000e-01, 9.8259591164200000e-01,-9.9732804922900001e-02
1.3305263197878520e+18,-7.1440509442800004e-01, 1.4264682989699999e+00,-2.2828849352200001e-01, 9.3028861288499999e-03, 1.5758817637100000e-01, 9.7922755627400004e-01,-1.2725099611300000e-01
1.3305263203878500e+18,-6.9286970006299997e-01, 1.3622784385900000e+00,-2.2311829251000001e-01, 1.6424429370899999e-02, 1.5266489020599999e-01, 9.7329945180900002e-01,-1.7062194034399999e-01
1.3305263210878469e+18,-6.7148143934700000e-01, 1.2756659286800001e+00,-2.1329412402100001e-01, 1.2280568600500001e-02, 1.5569300214800000e-01, 9.6698929460500005e-01,-2.0134691662800000e-01
1.3305263216878449e+18,-6.4318115857299996e-01, 1.1976951785100001e+00,-2.0281714340300000e-01, 2.0056315365200002e-03, 1.5046318454099999e-01, 9.6851804081100001e-01,-1.9831694875600001e-01
1.3305263223878420e+18,-6.0657494386699995e-01, 1.1101908775300000e+00,-1.8932149023700001e-01,-2.2585468598000000e-03, 1.5295580668500000e-01, 9.7135130421799998e-01,-1.8186825990899999e-01
1.3305263229878408e+18,-5.7307384596800004e-01, 1.0298779706600001e+00,-1.7066634223600000e-01,-5.2397040510999996e-03, 1.5836542229100001e-01, 9.7374322591899998e-01,-1.6345356680199999e-01
1.3305263235878390e+18,-5.4082323966300005e-01, 9.4403307796600000e-01,-1.4916994723499999e-01,-8.5582085729900004e-03, 1.6067155130499999e-01, 9.7655879323700001e-01,-1.4298368094899999e-01
1.3305263241878359e+18,-5.0838109163800005e-01, 8.5409770006300001e-01,-1.2417433102300000e-01,-1.2018717120099999e-02, 1.6083412661499999e-01, 9.7931499904300001e-01,-1.2218865251699999e-01
1.3305263246878349e+18,-4.7576306210399999e-01, 7.8544482073499999e-01,-1.0390313237400001e-01,-1.8060478798800000e-02, 1.5569699527000000e-01, 9.8213444175200004e-01,-1.0413550352400000e-01
1.3305263253878328e+18,-4.3938754377500000e-01, 6.7395963078099996e-01,-7.2346868474699996e-02,-2.0252739111599999e-02, 1.6243848126400001e-01, 9.8401845845600000e-01,-7.0080238162000000e-02
1.3305263258878318e+18,-4.1495149569599998e-01, 5.8388668343000005e-01,-4.8513788164699999e-02,-2.2207916442699999e-02, 1.6382103127299999e-01, 9.8545824884199995e-01,-3.9262169436500002e-02
1.3305263264878300e+18,-3.9639479589100002e-01, 4.8361107216100002e-01,-3.3091679219900000e-02,-2.0205371699999999e-02, 1.5911851736600000e-01, 9.8705267559400001e-01,-2.3661751038300000e-04
1.3305263270878269e+18,-3.8394372895500001e-01, 3.9757906577199997e-01,-3.6733230822099998e-02, 1.0076348252700000e-02, 1.4620949968899999e-01, 9.8744874564999996e-01,-5.8874647526800002e-02
1.3305263276878259e+18,-3.7741379596699998e-01, 3.2076148776500002e-01,-5.4124128355600001e-02, 1.5389743341800001e-02, 1.5217457201599999e-01, 9.8468323783000000e-01,-8.3695738050899998e-02
1.3305263282878239e+18,-3.8081196273700002e-01, 2.5495189708900001e-01,-6.1128295027100002e-02,-1.9338161822900000e-03, 1.5670100427200001e-01, 9.8270322937599996e-01,-9.8668224818500003e-02
1.3305263288878218e+18,-3.8606955578500002e-01, 1.9001648161800000e-01,-3.1200914698800000e-02,-2.3836481848100000e-02, 1.6720879146400000e-01, 9.8011142791399997e-01,-1.0418556072300000e-01
1.3305263295878188e+18,-3.8428419748800002e-01, 1.0568081743900000e-01,-9.8815064125299997e-03,-2.1069963011999999e-02, 1.5776932232200000e-01, 9.8171173132800005e-01,-1.0443645994799999e-01
1.3305263301878180e+18,-3.7270575346700002e-01, 2.3888367574500000e-02,-4.7403625926199996e-03,-8.3036028753400003e-03, 1.5104779365500001e-01, 9.8314463191400003e-01,-1.0267544472900000e-01
1.3305263307878159e+18,-3.7261564510099998e-01,-6.2287703168099999e-02, 2.1169654516599999e-03, 1.7239496658399999e-03, 1.5798829343400000e-01, 9.8129737995800004e-01,-1.0996444526500000e-01
1.3305263315878139e+18,-3.4540341545499997e-01,-1.7788110295400000e-01, 3.0464719662900000e-02,-3.6282217612399997e-02, 1.6549482470400001e-01, 9.8237883327499997e-01,-7.8910655903800003e-02
1.3305263321878118e+18,-3.3152460048600002e-01,-2.6496922649799998e-01, 5.6521635299700002e-02,-7.7896513256500002e-02, 1.5631331470000001e-01, 9.8268564404600001e-01, 6.1864415098099999e-02
1.3305263327878088e+18,-3.2107586409500000e-01,-3.5093798322899999e-01, 7.7128834427500001e-02,-9.4722633488400002e-02, 1.6775024090400001e-01, 9.5776211788200005e-01, 2.1349286857600000e-01
1.3305263333878070e+18,-3.1888477222200001e-01,-4.2806397990799999e-01, 9.1020289865800005e-02,-7.8374031034700004e-02, 1.7309776412500000e-01, 9.2286760827900005e-01, 3.3497769015700002e-01
1.3305263339878060e+18,-3.2766052237100002e-01,-5.0386947155899997e-01, 9.7666202220399997e-02,-5.1998240668800003e-02, 1.6465864588199999e-01, 8.8891501356900005e-01, 4.2428034594600000e-01
1.3305263345878039e+18,-3.4287729755899998e-01,-5.7013699156900000e-01, 9.9634848524700004e-02,-3.3387165614599999e-02, 1.5609081358999999e-01, 8.5357966070299995e-01, 4.9590595672900001e-01
1.3305263351878019e+18,-3.6177663542400001e-01,-6.2952325171599999e-01, 1.0651613184800000e-01,-3.2669252228200003e-02, 1.5442322465600000e-01, 8.0597365127800003e-01, 5.7051964128499999e-01
1.3305263358877990e+18,-3.8601987971099999e-01,-6.8606001295399999e-01, 1.2393453902800000e-01,-3.1292701414200000e-02, 1.5331985392100000e-01, 7.3486322142600002e-01, 6.5991653641000003e-01
1.3305263365877970e+18,-4.2061712959800002e-01,-7.3243063862500002e-01, 1.3150639575100001e-01,-2.9013615906200000e-02, 1.4147151346799999e-01, 6.5262718694300004e-01, 7.4378879786600005e-01
1.3305263386877908e+18,-4.9734421472899998e-01,-8.3558904165000003e-01, 1.3832826865600001e-01,-7.7801531497299998e-03, 6.2729196045700000e-02, 3.2234752350599999e-01, 9.4450865071199996e-01
1.3305263431877770e+18,-7.3882751212300002e-01,-6.9491459404400002e-01, 1.0514794067500000e-01, 1.3394540296799999e-02, 3.0836966960300000e-02, 6.5993074075000005e-02, 9.9725351938899998e-01
1.3305263438877750e+18,-7.8524274786500003e-01,-6.1860876587900004e-01, 8.9840052590899999e-02, 3.5785398453200001e-02, 8.9426387265500000e-03, 2.0513533290799999e-02, 9.9910891769700005e-01
1.3305263445877719e+18,-8.0018965817900001e-01,-5.6248450259899996e-01, 8.4713439678400004e-02, 3.4225305170799997e-02,-1.2205403460200000e-02,-1.1655038827500000e-02, 9.9927164308899996e-01
1.3305263453877691e+18,-8.2356150422600005e-01,-4.9101388934599999e-01, 7.8452396342499994e-02, 3.2467330605100000e-02,-9.8089510425900008e-03,-5.2975306382099997e-02, 9.9801967607700004e-01
1.3305263460877668e+18,-8.1562988529600000e-01,-4.3699653611900002e-01, 7.5719057069300003e-02, 1.5184544184700000e-02,-4.0869556924200003e-02,-5.5913301173300001e-03, 9.9903345587699999e-01
1.3305263467877650e+18,-8.1816509777099999e-01,-3.7047520274399998e-01, 6.0465867148600000e-02, 1.5908202004100001e-02,-5.0078346576500003e-02, 2.8347050391600001e-02, 9.9821617550899999e-01
1.3305263474877629e+18,-8.2079540121399996e-01,-2.9730449178700002e-01, 5.5833730344099997e-02, 1.3317299977900000e-02,-3.3110702476099999e-02, 7.9037795953499999e-03, 9.9933170727800003e-01
1.3305263481877609e+18,-8.1246154808299997e-01,-2.2846845970999999e-01, 5.4658688944200000e-02,-4.2214483559799999e-03,-3.6453929669300000e-02, 9.0631507265199994e-03, 9.9928531945800003e-01
1.3305263488877568e+18,-8.1820970008100002e-01,-1.4777330176699999e-01, 3.7101773568999998e-02, 5.6415326294299998e-03,-4.2918364289500001e-02, 5.5535125816499997e-02, 9.9751793814300005e-01
1.3305263496877548e+18,-8.2587496005500005e-01,-6.8879613569899995e-02, 2.3632025528099999e-02,-3.1601194378799999e-03,-3.0654716049100000e-02, 7.5535458266799999e-02, 9.9666679315300000e-01
1.3305263503877530e+18,-8.1305076682900002e-01,-5.6787856730099997e-04, 1.3898908490000000e-02,-3.7049843662399998e-03,-2.4672170543299999e-02, 1.2972101884800000e-01, 9.9123660866600005e-01
1.3305263510877509e+18,-8.2394705418900005e-01, 5.8693888164400000e-02,-7.2339459311799997e-03, 4.6442739257299996e-03,-6.3163577514500002e-03, 1.9187019940799999e-01, 9.8138899572200000e-01
1.3305263518877489e+18,-8.3739277060700001e-01, 1.3625097767700001e-01,-3.0439321488100000e-02,-3.5222026472099999e-03, 5.4253818448499998e-03, 2.6272718418800001e-01, 9.6484847826400000e-01
1.3305263525877458e+18,-8.5310644303299998e-01, 2.0547319194600000e-01,-4.3423037563100002e-02,-4.0425466011999997e-03, 4.1118978448799998e-02, 2.2964359011300001e-01, 9.7239740278800002e-01
1.3305263532877440e+18,-8.8998829185499995e-01, 2.9398010904600003e-01,-5.1401847503200003e-02,-1.8634032202500001e-02, 4.3791095250899997e-02, 1.8445058396399999e-01, 9.8168889924199998e-01
